"stationid","latitude","longitude","elevation","name","country"
"40798099999",32.297222,50.842222,2049,"SHAHRE KORD","IRAN"
"40800099999",32.750721,51.861694,1546,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL","IRAN"
"40809099999",32.898056,59.266111,1509,"BIRJAND","IRAN"
"40811099999",31.337444,48.762138,20,"AHWAZ","IRAN"
"40818099999",31.1833333,52.6666667,2004,"ABADEH","IRAN"
"40821099999",31.904908,54.276503,1236,"YAZD SHAHID SADOOGHI","IRAN"
"40831099999",30.371111,48.228333,3,"ABADAN","IRAN"
"40841099999",30.274444,56.951111,1748,"KERMAN","IRAN"
"40848099999",29.539333,52.589474,1500,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL","IRAN"
"40851099999",29.4666666,55.7166666,1739,"SIRJAN","IRAN"
"40853099999",29.2333333,56.5666666,2280,"BAFT","IRAN"
"40854099999",29.083925,58.450397,940,"BAM","IRAN"
"40856099999",29.476331,60.906825,1378,"ZAHEDAN INTERNATIONAL","IRAN"
"40859099999",28.891756,53.723339,1299,"FASA","IRAN"
"40875099999",27.218169,56.377875,7,"BANDAR ABBASS INTERNATIONAL","IRAN"
"40878099999",27.3333333,62.3333333,1195,"SARAVAN","IRAN"
"40879099999",27.236169,60.720033,621,"IRAN SHAHR","IRAN"
"41024099999",21.679564,39.156536,15,"KING ABDULAZIZ INTERNATIONAL","SAUDI ARABIA"
"41030099999",21.4333333,39.7666666,240,"MAKKAH","SAUDI ARABIA"
"41036099999",21.483418,40.544334,1478,"TAIF","SAUDI ARABIA"
"41055099999",20.296139,41.634277,1672,"AL BAHA","SAUDI ARABIA"
"41061099999",20.504275,45.199556,628,"WADI AL DAWASIR","SAUDI ARABIA"
"41084099999",19.98435,42.620881,1185,"BISHA","SAUDI ARABIA"
"41112099999",18.240367,42.656625,2090,"ABHA","SAUDI ARABIA"
"41114099999",18.297286,42.803536,2066,"KING KHALED AB","SAUDI ARABIA"
"41128099999",17.611436,44.419169,1214,"NEJRAN","SAUDI ARABIA"
"41136099999",17.466875,47.121431,720,"SHARURAH","SAUDI ARABIA"
"41140099999",16.901111,42.585833,6,"KING ABDULLAH BIN ABDULAZIZ","SAUDI ARABIA"
"41150099999",26.270834,50.63361,2,"BAHRAIN INTERNATIONAL","BAHRAIN"
"41170099999",25.261125,51.565056,11,"DOHA INTERNATIONAL","QATAR"
"41184099999",25.613483,55.938817,31,"RAS AL KHAIMAH INTERNATIONAL","AE"
"41194099999",25.254997,55.364278,10,"DUBAI INTERNATIONAL","AE"
"41196099999",25.328575,55.51715,34,"SHARJAH INTERNATIONAL","AE"
"41198099999",25.112225,56.323964,46,"FUJAIRAH INTERNATIONAL","AE"
"41216099999",24.428333,54.458084,5,"BATEEN","AE"
"41217099999",24.432972,54.651138,27,"ABU DHABI INTERNATIONAL","AE"
"41218099999",24.261667,55.609167,265,"AL AIN INTERNATIONAL","AE"
"41240099999",26.2166666,56.25,4,"KHASAB PORT","OMAN"
"41244099999",24.2333333,55.7833333,299,"BURAIMI AUT","OMAN"
"41246099999",24.4666666,56.65,2,"SOHAR MAJIS","OMAN"
"41254099999",23.0666667,57.6333333,1755,"SAIQ","OMAN"
"41256099999",23.593278,58.284444,15,"SEEB INTERNATIONAL","OMAN"
"41268099999",22.5333333,59.4833333,14,"SUR","OMAN"
"41288099999",20.675434,58.890467,20,"MASIRAH","OMAN"
"41312099999",16.9333333,54.0166666,25,"MINA SALALAH","OMAN"
"41314099999",17.666,54.024612,479,"THUMRAIT","OMAN"
"41316099999",17.038719,54.091297,22,"SALALAH","OMAN"
"41530099999",34.0166666,71.5833333,360,"PESHAWAR","PAKISTAN"
"41571099999",33.616653,73.099233,508,"CHAKLALA","PAKISTAN"
"41598099999",32.9333333,73.7166666,234,"JHELUM","PAKISTAN"
"41620099999",31.358381,69.463606,1417,"ZHOB","PAKISTAN"
"41624099999",31.909422,70.896639,181,"D I KHAN","PAKISTAN"
"41640099999",31.55,74.3333333,214,"LAHORE CITY","PAKISTAN"
"41641099999",31.521564,74.403594,217,"ALLAMA IQBAL INTERNATIONAL","PAKISTAN"
"41660099999",30.251369,66.937764,1600,"QUETTA","PAKISTAN"
"41675099999",30.203222,71.419111,122,"MULTAN INTERNATIONAL","PAKISTAN"
"41685099999",29.8833333,69.7166666,1097,"BAR KHAN","PAKISTAN"
"41712099999",28.8833333,64.4,850,"DAL BANDIN","PAKISTAN"
"41715099999",28.284167,68.449711,56,"SHAHBAZ AB","PAKISTAN"
"41744099999",27.8333333,66.6333333,1232,"KHUZDAR","PAKISTAN"
"41749099999",26.219442,68.390053,28,"NAWABSHAH","PAKISTAN"
"41756099999",25.067811,61.805419,58,"JIWANI","PAKISTAN"
"41764099999",25.3833333,68.4166667,41,"HYDERABAD AIRPORT","PAKISTAN"
"41768099999",25.5166666,69.7833333,6,"CHHOR","PAKISTAN"
"41780099999",24.906547,67.160797,30,"JINNAH INTERNATIONAL","PAKISTAN"
"41978099999",22.249611,91.813286,4,"SHAH AMANAT INTERNATIONAL","BANGLADESH"
"42027099999",34.0833333,74.8333333,1587,"SRINAGAR","INDIA"
"42071099999",31.709594,74.797264,230,"AMRITSAR","INDIA"
"42101099999",30.3333333,76.4666666,251,"PATIALA","INDIA"
"42111099999",30.3166666,78.0333333,682,"DEHRADUN","INDIA"
"42131099999",29.179444,75.755336,213,"HISSAR","INDIA"
"42181099999",28.5665,77.103088,237,"INDIRA GANDHI INTERNATIONAL","INDIA"
"42182099999",28.584511,77.205783,215,"SAFDARJUNG","INDIA"
"42189099999",28.422061,79.450842,177,"BAREILLY","INDIA"
"42309099999",27.295494,94.09765,101,"LILABARI","INDIA"
"42314099999",27.483853,95.016922,110,"DIBRUGARH","INDIA"
"42328099999",26.9,70.9166666,231,"JAISALMER","INDIA"
"42339099999",26.251092,73.048869,219,"JODHPUR","INDIA"
"42348099999",26.824192,75.812161,385,"JAIPUR","INDIA"
"42361099999",26.293336,78.227753,188,"GWALIOR","INDIA"
"42369099999",26.760594,80.889339,125,"LUCKNOW","INDIA"
"42379099999",26.739708,83.449708,79,"GORAKHPUR","INDIA"
"42410099999",26.106092,91.585939,49,"GUWAHATI INTERNATIONAL","INDIA"
"42415099999",26.6166666,92.7833333,79,"TEZPUR","INDIA"
"42452099999",25.160219,75.845631,273,"KOTA","INDIA"
"42479099999",25.45,82.8666666,81,"LAL BAHADUR SHASTRI","INDIA"
"42492099999",25.591317,85.087992,52,"PATNA","INDIA"
"42559099999",24.65,77.3166666,478,"GUNA","INDIA"
"42571099999",24.5666667,80.8333333,317,"SATNA","INDIA"
"42591099999",24.744308,84.951175,116,"GAYA","INDIA"
"42634099999",23.287828,69.670147,82,"BHUJ","INDIA"
"42647099999",23.077242,72.63465,58,"AHMEDABAD","INDIA"
"42667099999",23.287467,77.337375,524,"BHOPAL","INDIA"
"42675099999",23.177817,80.052047,495,"JABALPUR","INDIA"
"42701099999",23.31425,85.321675,655,"BIRSA MUNDA","INDIA"
"42724099999",23.886978,91.24045,14,"AGARTALA","INDIA"
"42737099999",22.309183,70.779525,134,"RAJKOT","INDIA"
"42754099999",22.721786,75.801086,564,"DEVI AHILYABAI HOLKAR","INDIA"
"42779099999",22.7666666,81.9,625,"PENDRA ROAD","INDIA"
"42798099999",22.813211,86.168844,154,"JAMSHEDPUR","INDIA"
"42809099999",22.654739,88.446722,5,"NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL","INDIA"
"42840099999",21.2,72.8333333,12,"SURAT","INDIA"
"42867099999",21.092192,79.047183,315,"DR AMBEDKAR INTERNATIONAL","INDIA"
"42874099999",21.2333333,81.65,298,"PBO RAIPUR","INDIA"
"42886099999",21.913536,84.050383,229,"JHARSUGUDA","INDIA"
"42895099999",21.5166666,86.9333333,20,"BALASORE","INDIA"
"42909099999",20.9,70.3666666,8,"VERAVAL","INDIA"
"42971099999",20.244364,85.817781,42,"BHUBANESHWAR","INDIA"
"43003099999",19.088686,72.867919,11,"CHHATRAPATI SHIVAJI INTERNATIONAL","INDIA"
"43014099999",19.863169,75.398206,582,"AURANGABAD","INDIA"
"43041099999",19.0833333,82.0333333,553,"JAGDALPUR","INDIA"
"43063099999",18.5333333,73.85,558,"PUNE","INDIA"
"43086099999",18.7666666,79.4333333,156,"RAMGUNDAM","INDIA"
"43110099999",16.9833333,73.3333333,67,"RATNAGIRI","INDIA"
"43117099999",17.627958,75.934842,483,"SHOLAPUR","INDIA"
"43128099999",17.452417,78.461111,531,"BEGUMPET AIRPORT","INDIA"
"43150099999",17.7,83.3,66,"CWC VISHAKHAPATNAM WALTAIR","INDIA"
"43185099999",16.2,81.15,3,"MACHILIPATNAM FRANCHPET","INDIA"
"43189099999",16.95,82.2333333,8,"KAKINADA","INDIA"
"43192099999",15.4833333,73.8166666,58,"GOA PANJIM","INDIA"
"43198099999",15.859286,74.618292,758,"BELGAUM","INDIA"
"43201099999",15.4166666,75.6333333,650,"GADAG","INDIA"
"43213099999",15.8,78.0666666,281,"KURNOOL","INDIA"
"43233099999",14.2333333,76.4333333,733,"CHITRADURGA","INDIA"
"43237099999",14.5833333,77.6333333,364,"PBO ANANTAPUR","INDIA"
"43245099999",14.45,79.9833333,20,"NELLORE","INDIA"
"43279099999",12.994414,80.180517,16,"CHENNAI INTERNATIONAL","INDIA"
"43284099999",12.961267,74.890069,103,"MANGALORE","INDIA"
"43295099999",12.9666666,77.5833333,921,"BANGALORE","INDIA"
"43314099999",11.25,75.7833333,5,"KOZHIKODE","INDIA"
"43321099999",11.031133,77.044411,404,"COIMBATORE","INDIA"
"43329099999",11.7666666,79.7666666,12,"CUDDALORE","INDIA"
"43333099999",11.6666666,92.7166666,79,"PORT BLAIR","INDIA"
"43344099999",10.765364,78.709722,88,"TIRUCHIRAPPALLI","INDIA"
"43353099999",9.946133,76.272022,2,"COCHIN","INDIA"
"43371099999",8.4833333,76.95,64,"THIRUVANANTHAPURAM","INDIA"
"43450099999",7.180861,79.865833,9,"BANDARANAIKE INTERNATIONAL COLOMBO","SRI LANKA"
"43497099999",6.1166666,81.1333333,20,"HAMBANTOTA","SRI LANKA"
"43555099999",4.191833,73.529128,2,"MALE INTERNATIONAL","MALDIVES"
"44203099999",51.1166666,99.6666666,1583,"RINCHINLHUMBE","MONGOLIA"
"44207099999",50.4333333,100.15,1668,"HATGAL","MONGOLIA"
"44212099999",49.8,92.0833333,939,"ULAANGOM","MONGOLIA"
"44213099999",49.65,94.4,1232,"BARUUNTURUUN","MONGOLIA"
"44214099999",48.9333333,89.9333333,1715,"ULGI","MONGOLIA"
"44215099999",49.0166666,91.7166666,1590,"OMNO GOBI","MONGOLIA"
"44218099999",48.0166666,91.5666666,1405,"HOVD","MONGOLIA"
"44225099999",48.7333333,98.2,1723,"TOSONTSENGEL","MONGOLIA"
"44230099999",49.5666666,102,1235,"TARIALAN","MONGOLIA"
"44231099999",49.6333333,100.1666666,1283,"MUREN","MONGOLIA"
"44232099999",49.3833333,102.7,938,"HUTAG","MONGOLIA"
"44237099999",48.5333333,101.3833333,1509,"ERDENEMANDAL","MONGOLIA"
"44239099999",48.8,103.55,1208,"BULGAN","MONGOLIA"
"44241099999",48.9166666,106.0666666,807,"BARUUNHARAA","MONGOLIA"
"44256099999",49.55,114.4,705,"DASHBALBAR","MONGOLIA"
"44259099999",48.0833333,114.55,747,"CHOIBALSAN","MONGOLIA"
"44265099999",46.1166666,91.4666666,1186,"BAITAG","MONGOLIA"
"44272099999",47.75,96.85,1759,"ULIASTAI","MONGOLIA"
"44275099999",46.8333333,98.0833333,2255,"BAYANBULAG","MONGOLIA"
"44277099999",46.4,96.25,2181,"ALTAI","MONGOLIA"
"44282099999",47.45,101.4666666,1691,"TSETSERLEG","MONGOLIA"
"44284099999",46.7,100.1333333,2126,"GALUUT","MONGOLIA"
"44285099999",46.9,102.7666666,1662,"HUJIRT","MONGOLIA"
"44287099999",46.1333333,100.6833333,1859,"BAYANHONGOR","MONGOLIA"
"44288099999",46.2666666,102.7833333,1813,"ARVAIHEER","MONGOLIA"
"44292099999",47.843056,106.766639,1330,"CHINGGIS KHAAN INTERNATIONAL","MONGOLIA"
"44294099999",47.3,107.4833333,1430,"MAANTI","MONGOLIA"
"44298099999",46.45,108.2166666,1286,"CHOIR","MONGOLIA"
"44302099999",47.7833333,112.1166666,926,"BAYAN OVOO","MONGOLIA"
"44304099999",47.3166666,110.6333333,1033,"UNDERKHAAN","MONGOLIA"
"44305099999",46.6833333,113.2833333,981,"BARUUN URT","MONGOLIA"
"44313099999",47.6166666,118.6166666,688,"KHALKH GOL","MONGOLIA"
"44314099999",47.1666666,115.6333333,907,"MATAD","MONGOLIA"
"44336099999",45.45,103.9,1316,"SAIKHAN OVOO","MONGOLIA"
"44341099999",45.7666666,106.2833333,1393,"MANDALGOBI","MONGOLIA"
"44347099999",44.4166666,105.3166666,1298,"TSOGT OVOO","MONGOLIA"
"44352099999",45.7333333,112.3666666,1101,"BAYANDELGER","MONGOLIA"
"44354099999",44.9,110.1166666,938,"SAINSHAND","MONGOLIA"
"44358099999",43.7333333,111.9,964,"ZAMYN UUD","MONGOLIA"
"44373099999",43.5833333,104.4166666,1465,"DALANZADGAD","MONGOLIA"
"45007099999",22.308919,113.914603,9,"HONG KONG INTERNATIONAL","HONG KONG"
"45011099999",22.149556,113.591558,6,"MACAU INTERNATIONAL","MACAU"
"47003099999",42.3166666,130.4,3,"SENBONG","NORTH KOREA"
"47005099999",41.8166666,128.3,1381,"SAMJIYON","NORTH KOREA"
"47008099999",41.7833333,129.8166666,43,"CHONGJIN","NORTH KOREA"
"47014099999",41.7833333,126.8833333,331,"CHUNGGANG","NORTH KOREA"
"47016099999",41.4,128.1666666,714,"HYESAN","NORTH KOREA"
"47020099999",40.9666666,126.6,306,"KANGGYE","NORTH KOREA"
"47022099999",40.8166666,128.15,1200,"PUNGSAN","NORTH KOREA"
"47025099999",40.6666667,129.2,23,"KIMCHAEK SONGJIN","NORTH KOREA"
"47028099999",40.45,124.9333333,76,"SUPUNG","NORTH KOREA"
"47031099999",40.3666666,127.25,1080,"CHANGJIN","NORTH KOREA"
"47035099999",40.1,124.3833333,7,"SINUIJU","NORTH KOREA"
"47037099999",39.9833333,125.25,99,"KUSONG","NORTH KOREA"
"47039099999",40.1666666,126.25,155,"HUICHON","NORTH KOREA"
"47041099999",39.9333333,127.55,22,"HAMHEUNG","NORTH KOREA"
"47046099999",40.0333333,128.1833333,19,"SINPO","NORTH KOREA"
"47050099999",39.6166666,125.65,27,"ANJU","NORTH KOREA"
"47052099999",39.2166666,126.65,279,"YANGDOK","NORTH KOREA"
"47055099999",39.1833333,127.4333333,36,"WONSAN","NORTH KOREA"
"47058099999",39.224061,125.67015,36,"PYONGYANG INTERNATIONAL","NORTH KOREA"
"47060099999",38.7166666,125.3833333,47,"NAMPO","NORTH KOREA"
"47061099999",38.7333333,128.1833333,34,"CHANGJON","NORTH KOREA"
"47065099999",38.5166666,125.7666666,52,"SARIWON","NORTH KOREA"
"47067099999",38.5,126.5333333,97,"SINGYE","NORTH KOREA"
"47068099999",38.15,124.8833333,6,"RYONGYON","NORTH KOREA"
"47069099999",38.0333333,125.7,81,"HAEJU","NORTH KOREA"
"47070099999",37.9666666,126.5666666,70,"KAESONG","NORTH KOREA"
"47075099999",38.4166666,127.2833333,352,"PYONGGANG","NORTH KOREA"
"47090099999",38.25087,128.564728,23,"SOKCHO","SOUTH KOREA"
"47095099999",38.15,127.3,155,"CHEORWON","SOUTH KOREA"
"47100099999",37.6833333,128.7166666,844,"DAEGWALLYEONG","SOUTH KOREA"
"47101099999",37.9,127.7333333,78,"CHUNCHEON","SOUTH KOREA"
"47105099999",37.7709333,128.8680556,26,"GANGNEUNG","SOUTH KOREA"
"47106099999",37.5,129.1333333,37,"DONGHAE RADAR","SOUTH KOREA"
"47108099999",37.5666667,126.9666667,87,"SEOUL CITY","SOUTH KOREA"
"47112099999",37.4666666,126.6333333,70,"INCHEON","SOUTH KOREA"
"47114099999",37.438081,127.960383,100,"WONJU","SOUTH KOREA"
"47115099999",37.4833333,130.9,220,"ULLEUNGDO","SOUTH KOREA"
"47119099999",37.2666666,126.9833333,35,"SUWON","SOUTH KOREA"
"47121099999",37.1833333,128.4666666,237,"YEONGWOL","SOUTH KOREA"
"47122099999",37.090617,127.029594,12,"OSAN AB","SOUTH KOREA"
"47127043216",36.966667,127.033333,16,"PYONGTAEK","SOUTH KOREA"
"47129099999",36.7666666,126.5,27,"SEOSAN","SOUTH KOREA"
"47130099999",37,129.4166666,51,"ULJIN","SOUTH KOREA"
"47131099999",36.6333333,127.45,59,"CHEONGJU","SOUTH KOREA"
"47133099999",36.3,127.4,78,"TAEJON","SOUTH KOREA"
"47135099999",36.2166666,127.9833333,245,"CHUPUNGNYEONG","SOUTH KOREA"
"47136099999",36.5666666,128.7,142,"ANDONG","SOUTH KOREA"
"47138099999",36.0333333,129.3833333,4,"POHANG","SOUTH KOREA"
"47140099999",36.0023491,126.7634672,27,"GUNSAN","SOUTH KOREA"
"47141043219",35.903756,126.615906,9,"KUNSAN","SOUTH KOREA"
"47143099999",35.8833333,128.6166667,61,"TAEGU ACC KOR AFB","SOUTH KOREA"
"47146099999",35.8333333,127.1166666,63,"JEONJU","SOUTH KOREA"
"47152099999",35.593494,129.351722,14,"ULSAN","SOUTH KOREA"
"47153099999",35.179528,128.938222,2,"GIMHAE INTERNATIONAL","SOUTH KOREA"
"47155099999",35.1701944,128.5728611,37,"CHANGWON","SOUTH KOREA"
"47156099999",35.1666666,126.9,74,"GWANGJU","SOUTH KOREA"
"47159099999",35.1,129.0333333,71,"BUSAN","SOUTH KOREA"
"47162099999",34.85,128.4333333,33,"TONGYEONG","SOUTH KOREA"
"47165099999",34.8166666,126.3833333,39,"MOKPO","SOUTH KOREA"
"47168099999",34.7333333,127.75,67,"YEOSU","SOUTH KOREA"
"47170099999",34.4,126.7,35,"WANDO","SOUTH KOREA"
"47184099999",33.5166666,126.5333333,23,"JEJU","SOUTH KOREA"
"47185043263",33.294,126.163,71,"GOSAN","SOUTH KOREA"
"47189099999",33.25,126.5666666,51,"SEOGWIPO","SOUTH KOREA"
"47192099999",35.1666666,128.0333333,30,"JINJU","SOUTH KOREA"
"47401099999",45.4166666,141.6833333,12,"WAKKANAI","JAPAN"
"47402099999",44.9333333,142.5833333,8,"KITAMIESASHI","JAPAN"
"47404099999",44.3666666,141.7,10,"HABORO","JAPAN"
"47405099999",44.5833333,142.9666666,16,"OMU","JAPAN"
"47406099999",43.95,141.6333333,24,"RUMOI","JAPAN"
"47407099999",43.75,142.3666666,140,"ASAHIKAWA","JAPAN"
"47409099999",44.0166666,144.2833333,44,"ABASHIRI","JAPAN"
"47411099999",43.1833333,141.0166666,26,"OTARU","JAPAN"
"47412099999",43.0666666,141.3333333,26,"SAPPORO","JAPAN"
"47413099999",43.2166666,141.7833333,52,"IWAMIZAWA","JAPAN"
"47417099999",42.9166666,143.2166666,44,"OBIHIRO","JAPAN"
"47418099999",42.9833333,144.4,37,"KUSHIRO KENEBETSU","JAPAN"
"47420099999",43.3333333,145.5833333,27,"NEMURO","JAPAN"
"47421099999",42.8,140.2166666,35,"SUTTSU","JAPAN"
"47423099999",42.3166667,140.9833333,49,"MURORAN YAKUMO","JAPAN"
"47424099999",42.6166666,141.55,8,"TOMAKOMAI","JAPAN"
"47426099999",42.1666666,142.7833333,38,"URAKAWA","JAPAN"
"47428099999",41.8666666,140.1166666,12,"ESASHI","JAPAN"
"47430099999",41.8166666,140.75,44,"HAKODATE","JAPAN"
"47433099999",42.9,140.75,188,"KUTCHAN","JAPAN"
"47435099999",44.35,143.35,18,"MOMBETSU","JAPAN"
"47440099999",42.3,143.3166666,34,"HIROO","JAPAN"
"47512099999",39.0666666,141.7166666,38,"OFUNATO","JAPAN"
"47520099999",38.75,140.3166666,102,"SHINJO","JAPAN"
"47570099999",37.4833333,139.9166666,214,"WAKAMATSU","JAPAN"
"47574099999",40.65,139.9333333,68,"FUKAURA","JAPAN"
"47575099999",40.8166666,140.7666666,4,"AOMORI","JAPAN"
"47576099999",41.2833333,141.2166666,5,"MUTSU","JAPAN"
"47581099999",40.5333333,141.5166666,29,"HACHINOHE","JAPAN"
"47582099999",39.7166666,140.1,22,"AKITA","JAPAN"
"47584099999",39.7,141.1666666,155,"MORIOKA","JAPAN"
"47585099999",39.65,141.9666666,47,"MIYAKO","JAPAN"
"47587099999",38.9166666,139.85,5,"SAKATA","JAPAN"
"47588099999",38.25,140.35,154,"YAMAGATA","JAPAN"
"47590099999",38.2666666,140.9,44,"SENDAI","JAPAN"
"47592099999",38.4333333,141.3,43,"ISHINOMAKI","JAPAN"
"47595099999",37.7666666,140.4666666,69,"FUKUSHIMA","JAPAN"
"47597099999",37.1333333,140.2166666,357,"SHIRAKAWA","JAPAN"
"47598099999",36.95,140.9,5,"ONAHAMA","JAPAN"
"47600099999",37.3833333,136.9,7,"WAJIMA","JAPAN"
"47602099999",38.0333333,138.2333333,7,"AIKAWA","JAPAN"
"47604099999",37.9,139.0166666,6,"NIIGATA","JAPAN"
"47605099999",36.5833333,136.6333333,34,"KANAZAWA","JAPAN"
"47606099999",36.8,137.05,13,"FUSHIKI","JAPAN"
"47607099999",36.7166666,137.2,17,"TOYAMA","JAPAN"
"47610099999",36.6666666,138.2,420,"NAGANO","JAPAN"
"47612099999",37.1,138.25,15,"TAKADA","JAPAN"
"47615099999",36.55,139.8666666,140,"UTSUNOMIYA","JAPAN"
"47616099999",36.05,136.2166666,17,"FUKUI","JAPAN"
"47617099999",36.15,137.25,562,"TAKAYAMA","JAPAN"
"47618099999","36.25","137.9666666",612,"MATSUMOTO","JAPAN"
"47620099999","36.05","138.1166666",763,"SUWA","JAPAN"
"47622099999","36.35","138.55",1005,"KARUIZAWA","JAPAN"
"47624099999","36.4","139.0666666",114,"MAEBASHI","JAPAN"
"47626099999","36.15","139.3833333",32,"KUMAGAYA","JAPAN"
"47629099999","36.3833333","140.4666666",31,"MITO","JAPAN"
"47631099999","35.65","136.0666666",12,"TSURUGA","JAPAN"
"47632099999","35.4","136.7666666",17,"GIFU","JAPAN"
"47636099999","35.1666666","136.9666666",56,"NAGOYA","JAPAN"
"47637099999","35.5166666","137.8166666",529,"IIDA","JAPAN"
"47638099999","35.6666666","138.55",282,"KOFU","JAPAN"
"47639099999","35.3666666","138.7333333",3778,"FUJISAN","JAPAN"
"47640099999","35.5","138.7666666",861,"KAWAGUCHIKO","JAPAN"
"47641099999","35.9833333","139.0666666",234,"CHICHIBU","JAPAN"
"47648099999","35.7333333","140.85",28,"CHOSHI","JAPAN"
"47649099999","34.7666666","136.15",161,"UENO","JAPAN"
"47651099999","34.7333333","136.5166666",18,"TSU","JAPAN"
"47653099999","34.6333333","137.1",8,"IRAKO","JAPAN"
"47654099999","34.75","137.7166666",48,"HAMAMATSU","JAPAN"
"47655099999","34.6","138.2166666",47,"OMAEZAKI","JAPAN"
"47656099999","34.9833333","138.4",16,"SHIZUOKA","JAPAN"
"47657099999","35.1166666","138.9333333",22,"MISHIMA","JAPAN"
"47662099999","35.6833333","139.7666667",36,"TOKYO","JAPAN"
"47663099999","34.0666666","136.2",17,"OWASE","JAPAN"
"47666099999","34.6","138.85",53,"IROZAKI","JAPAN"
"47668099999","35.05","139.1",68,"AJIRO","JAPAN"
"47670099999","35.4333333","139.65",43,"YOKOHAMA","JAPAN"
"47672099999","34.9833333","139.8666666",7,"TATEYAMA","JAPAN"
"47674099999","35.15","140.3166666",14,"KATSUURA","JAPAN"
"47675099999","34.75","139.3666666",76,"OSHIMA","JAPAN"
"47677099999","34.1166666","139.5166666",40,"MIYAKEJIMA","JAPAN"
"47678099999","33.1166666","139.7833333",153,"HACHIJOJIMA","JAPAN"
"47682099999","35.6","140.1",6,"CHIBA","JAPAN"
"47684099999","34.9333333","136.5833333",57,"YOKKAICHI","JAPAN"
"47690099999","36.7333333","139.5",1294,"NIKKO","JAPAN"
"47740099999","36.2","133.3333333",28,"SAIGO","JAPAN"
"47741099999","35.45","133.0666666",22,"MATSUE","JAPAN"
"47742099999","35.55","133.2333333",4,"SAKAI","JAPAN"
"47744099999","35.4333333","133.3333333",8,"YONAGO","JAPAN"
"47746099999","35.4833333","134.2333333",16,"TOTTORI","JAPAN"
"47747099999","35.5333333","134.8166666",6,"TOYOOKA","JAPAN"
"47750099999","35.45","135.3166666",4,"MAIZURU","JAPAN"
"47754099999","34.4166666","131.4",4,"HAGI","JAPAN"
"47755099999","34.9","132.0666666",21,"HAMADA","JAPAN"
"47756099999","35.0666666","134.0166666",148,"TSUYAMA","JAPAN"
"47759099999","35.0166666","135.7333333",46,"KYOTO","JAPAN"
"47761099999","35.2833333","136.25",93,"HIKONE","JAPAN"
"47762099999","33.95","130.9333333",20,"SHIMONOSEKI","JAPAN"
"47765099999","34.4","132.4666666",54,"HIROSHIMA","JAPAN"
"47766099999","34.2333333","132.55",5,"KURE","JAPAN"
"47767099999","34.45","133.25",4,"FUKUYAMA","JAPAN"
"47768099999","34.6833333","133.9166666",7,"OKAYAMA","JAPAN"
"47769099999","34.8333333","134.6666666",40,"HIMEJI","JAPAN"
"47770099999","34.7","135.2166666",31,"KOBE","JAPAN"
"47772099999","34.6833333","135.5166666",83,"OSAKA","JAPAN"
"47776099999","34.3333333","134.9",112,"SUMOTO","JAPAN"
"47777099999","34.2333333","135.1666666",18,"WAKAYAMA","JAPAN"
"47778099999","33.45","135.75",69,"SHIONOMISAKI","JAPAN"
"47780099999","34.7","135.8333333",109,"NARA","JAPAN"
"47784099999","34.1666666","131.4666666",20,"YAMAGUCHI","JAPAN"
"47800099999","34.1977778","129.2919444",4,"IZUHARA","JAPAN"
"47805099999","33.3666666","129.55",59,"HIRADO","JAPAN"
"47807099999","33.5833333","130.3833333",15,"FUKUOKA","JAPAN"
"47809099999","33.65","130.7",38,"IIZUKA","JAPAN"
"47812099999","33.1666666","129.7333333",6,"SASEBO","JAPAN"
"47813099999","33.2666666","130.3",33,"SAGA","JAPAN"
"47814099999","33.3166666","130.9333333",84,"HITA","JAPAN"
"47815099999","33.2333333","131.6166666",13,"OITA","JAPAN"
"47817099999","32.7333333","129.8666666",36,"NAGASAKI","JAPAN"
"47818099999","32.7333333","130.2666666",680,"UNZENDAKE","JAPAN"
"47819099999","32.8166666","130.7",39,"KUMAMOTO","JAPAN"
"47821099999","32.8833333","131.0666666",1144,"ASOSAN","JAPAN"
"47822099999","32.5833333","131.65",21,"NOBEOKA","JAPAN"
"47823099999","32.0333333","130.2",42,"AKUNE","JAPAN"
